location_id,town_name,latitude,longitude,existing_chargers_in_10_miles,resident_number_in_10_miles,car_number_in_10_miles,traffic_volume_in_10_miles,demand_score,recommendation_rank,recommendation_reason,recommendation_date
LOC_1671,Yishun,1.430104,103.829497,8,299530,30262,7386,87.46,198,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3453,Jurong West,1.346019,103.701345,0,251653,29943,8657,87.45,199,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8274,Bukit Batok,1.362569,103.752547,12,294071,25689,9393,87.44,200,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9180,Tampines,1.355741,103.95592,15,299593,37866,6513,87.42,201,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1060,Tampines,1.356056,103.951625,1,237527,34513,8356,87.42,202,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8051,Tampines,1.346534,103.966199,3,283572,25799,8491,87.34,203,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8895,Toa Payoh,1.34243,103.860013,8,258876,30824,9221,87.34,204,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5354,Yishun,1.437918,103.844355,11,281154,27354,9416,87.32,205,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6990,Pasir Ris,1.377107,103.940248,8,282864,37470,6351,87.32,206,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4746,Jurong West,1.34968,103.7035,5,200882,38290,9778,87.29,207,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2042,Woodlands,1.442189,103.792781,4,288726,22601,9154,87.28,208,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7903,Serangoon,1.347426,103.860716,3,195900,38314,9713,87.27,209,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7155,Serangoon,1.349864,103.878187,2,238902,33737,8547,87.25,210,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5287,Woodlands,1.432241,103.789311,1,248198,35449,7489,87.22,211,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2427,Woodlands,1.43267,103.795106,3,262514,35959,6941,87.21,212,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1977,Toa Payoh,1.332337,103.848689,9,286075,36151,6613,87.21,213,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6009,Serangoon,1.359912,103.870944,11,265458,31256,9164,87.2,214,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8383,Serangoon,1.355919,103.878599,1,237667,32721,8681,87.19,215,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5805,Serangoon,1.362195,103.872841,12,237359,34631,9862,87.18,216,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3976,Jurong West,1.345584,103.700394,6,259967,37984,6973,87.13,217,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3275,Serangoon,1.35868,103.878253,0,255604,27148,8993,87.12,218,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9875,Yishun,1.427648,103.844415,7,282664,25162,9176,87.1,219,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7351,Yishun,1.422122,103.844666,1,217907,32246,9731,87.08,220,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1393,Ang Mo Kio,1.378972,103.855671,2,243089,34293,8108,87.07,221,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6310,Bukit Batok,1.346861,103.76387,6,277777,26779,8846,87.06,222,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1511,Toa Payoh,1.341802,103.8467,7,298495,24615,8500,87.06,223,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8274,Serangoon,1.360245,103.87661,2,276826,24469,8833,86.98,224,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7373,Tampines,1.347664,103.955371,2,270484,36755,6056,86.94,225,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9251,Jurong West,1.342861,103.712468,13,291695,31052,8068,86.93,226,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2406,Yishun,1.431919,103.831633,3,293105,22370,8655,86.91,227,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5949,Serangoon,1.354266,103.872684,9,245581,31145,9735,86.9,228,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6963,Jurong West,1.346396,103.701881,2,286852,22674,8738,86.9,229,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9598,Jurong West,1.334276,103.700358,2,254098,25511,9663,86.89,230,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5709,Ang Mo Kio,1.366683,103.841539,5,255476,38422,6818,86.89,231,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6079,Ang Mo Kio,1.377505,103.846977,10,278873,33870,7527,86.88,232,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1945,Jurong West,1.334775,103.710923,4,287433,36522,5534,86.87,233,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3942,Woodlands,1.439497,103.779188,1,195085,36162,9787,86.86,234,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6339,Bukit Batok,1.36167,103.76152,10,270485,34586,7753,86.85,235,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2894,Toa Payoh,1.339197,103.849797,15,268404,39870,7281,86.84,236,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4700,Pasir Ris,1.369341,103.949318,14,277366,34054,8126,86.82,237,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9004,Serangoon,1.35671,103.875517,14,283691,35216,7523,86.82,238,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7532,Sengkang,1.381381,103.886269,9,285743,34082,6951,86.82,239,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9856,Serangoon,1.362205,103.860329,18,260276,38890,8370,86.81,240,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7882,Yishun,1.432839,103.833286,2,261345,32973,7392,86.8,241,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6092,Tampines,1.340262,103.964818,9,272062,37123,6867,86.8,242,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1720,Jurong West,1.339094,103.717456,17,247323,39344,8733,86.77,243,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8808,Serangoon,1.349181,103.86012,7,257684,34778,7835,86.73,244,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1224,Bukit Batok,1.345567,103.758942,0,211525,37682,8358,86.71,245,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8621,Ang Mo Kio,1.367369,103.84098,0,287540,34968,5238,86.71,246,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2157,Toa Payoh,1.32878,103.856843,11,291645,31101,7609,86.63,247,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8612,Toa Payoh,1.333894,103.865426,0,226987,28719,9778,86.61,248,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7661,Sengkang,1.391628,103.894248,8,255632,36289,7653,86.61,249,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9315,Woodlands,1.429258,103.790135,5,262132,26490,9315,86.59,250,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9629,Ang Mo Kio,1.365169,103.847337,8,292722,39171,5059,86.58,251,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2515,Woodlands,1.438882,103.79471,11,273465,31300,8430,86.56,252,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8429,Ang Mo Kio,1.379642,103.849207,5,279982,33176,6734,86.55,253,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2663,Toa Payoh,1.333433,103.866315,13,294088,29159,8226,86.54,254,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3695,Tampines,1.350633,103.966405,2,272471,23626,9034,86.53,255,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8690,Jurong West,1.347037,103.702091,4,273759,31130,7396,86.53,256,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9078,Yishun,1.433504,103.827514,16,282727,28533,9388,86.52,257,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4776,Toa Payoh,1.334989,103.85057,4,286809,19011,9755,86.5,258,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8448,Sengkang,1.392782,103.890416,1,227401,37016,7769,86.49,259,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3886,Pasir Ris,1.370475,103.949309,7,221544,34023,9708,86.48,260,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5145,Woodlands,1.431063,103.786569,13,291309,25875,9154,86.48,261,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4750,Toa Payoh,1.326847,103.861941,3,260131,31501,7794,86.45,262,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7906,Tampines,1.351587,103.950021,0,223357,31092,9253,86.39,263,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8389,Sengkang,1.392358,103.902505,15,287110,37243,6773,86.38,264,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5064,Toa Payoh,1.339844,103.850081,1,244215,35870,7155,86.37,265,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2350,Woodlands,1.429845,103.788193,14,253073,39254,7816,86.37,266,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6396,Woodlands,1.439033,103.779911,2,292968,37548,4416,86.3,267,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9713,Pasir Ris,1.374737,103.956184,3,236920,35119,7974,86.3,268,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8847,Bukit Batok,1.350286,103.74653,1,272980,20840,9426,86.27,269,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9069,Yishun,1.433864,103.840576,10,244851,37045,8125,86.26,270,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5714,Pasir Ris,1.374122,103.952259,8,271079,27318,8948,86.26,271,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9596,Tampines,1.359343,103.966153,16,269587,32641,8881,86.24,272,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1078,Toa Payoh,1.330639,103.864013,9,253460,28127,9756,86.22,273,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2785,Bukit Batok,1.345268,103.753813,3,262184,25275,9124,86.2,274,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4561,Ang Mo Kio,1.379273,103.840865,0,203103,37402,8586,86.18,275,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6657,Yishun,1.435208,103.837864,9,293331,19281,9937,86.15,276,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2347,Sengkang,1.393973,103.896454,8,283288,30646,7448,86.15,277,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3053,Tampines,1.356829,103.952997,15,265811,39067,7262,86.14,278,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4582,Woodlands,1.435942,103.792737,12,299778,33206,6578,86.14,279,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1525,Sengkang,1.397862,103.893864,10,274664,29989,8333,86.13,280,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6756,Tampines,1.344634,103.957687,3,290159,21132,8717,86.12,281,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6240,Yishun,1.430503,103.834202,8,269475,28929,8543,86.1,282,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1835,Jurong West,1.349417,103.713196,19,287092,38532,6901,86.08,283,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9857,Woodlands,1.438161,103.783723,8,294568,33895,6031,86.07,284,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8386,Tampines,1.353653,103.950817,2,255760,30752,7858,86.07,285,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7296,Yishun,1.435639,103.832899,6,292944,28619,7128,86.06,286,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7835,Sengkang,1.397843,103.903394,5,293694,22558,8444,86.04,287,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9386,Toa Payoh,1.336656,103.85494,10,207082,36830,9947,86.02,288,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6005,Toa Payoh,1.339662,103.852528,8,248009,37081,7535,86.01,289,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6139,Tampines,1.350597,103.954071,5,268358,23825,9380,86.01,290,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
